eventid,date,extended,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,target1,natlty1_txt,gname,guncertain1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,propextent,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,number_related
197201070003,1972-01-07,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,"First National Bank, Chicago Illinois",United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with 197109070001, 197201070001, 197201070002, 197201070004, 197201070005, 197201070006, 197201070007, and 197201070008.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201070004,1972-01-07,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,"Continental Illinois National Bank, Chicago Illinois",United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with 197109070001, 197201070001, 197201070002, 197201070003, 197201070005, 197201070006, 197201070007, and 197201070008.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201070005,1972-01-07,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,"Northern Trust Company, Chicago Illinois",United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with 197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070006, 197201070007, and 197201070008.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201070006,1972-01-07,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,Marine Midland Grace Trust Company of New York on 140 Broadway,United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with 197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070007, and 197201070008.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201070007,1972-01-07,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,Manufacturers Hanover Trust Company in New York on 40 Wall St.,United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with  197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, and 197201070008.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201070008,1972-01-07,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,First National City Bank in New York on 107 William St.,United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Clock connected to a battery recharger with a half-pound of smokeless black powder wrapped in a styrofoam set to detonate after 217 days,0,0,0,0.0,"This is part of a multiple attack with 197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, and 197201070007.  Ronald Kaufman associated with the Students for a Democratic Society.  Within the letters notifying the authorities of the explosive devices, he claimed to represent the ""Movement in Amerika"" and the missives ended ""Remember George Jackson and Sam Melville.""  The letters were sent to the Chicago Daily News, Chicago Today, Chicago Sun-Times, The Seed, WMAQ-TV (Chicago), San Francisco Chronicle, Berkeley Tribe, and KSAN-TV (San Francisco).  Kaufman was eventually captured in 1986.",Hewitt Project,-9,-9,0,-9,"197109070001, 197201070001, 197201070002, 197201070003, 197201070004, 197201070005, 197201070006, 197201070007, 197201070008",9
197201220001,1972-01-22,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,portuguese airlines office,Portugal,Unknown,0.0,Explosives,Pipe Bomb,None,0,0,0,4.0,None,PGIS,-9,-9,1,1,None,0
197201260003,1972-01-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,sol huror booking office,United States,Jewish Defense League (JDL),0.0,Explosives,Unknown Explosive Type,Explosive,1,0,13,0.0,None,PGIS,0,0,0,0,None,0
197201260004,1972-01-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Tourists,Tourism Travel Agency,offices Sol Hurok (manager tours sovs),United States,Jewish Defense League (JDL),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,0,0,0,0,None,0
197201260005,1972-01-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Entertainment/Cultural/Stadium/Casino,Colombia Artists management,United States,Jewish Defense League (JDL),0.0,Incendiary,0,Incendiary,1,0,0,0.0,None,PGIS,0,0,0,0,None,0
197201270001,1972-01-27,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Assassination,Police,Police Security Forces/Officers,"Policemen, Gregory Foster; Rocco Laurie",United States,Black Liberation Army,0.0,Firearms,Handgun,Pistols,2,0,0,0.0,None,PGIS,0,0,0,0,None,0
197203000003,1972-03-15,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,theater,United States,Secret Cuban Government,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,1,0,1,None,0
197203110001,1972-03-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Political Party Member/Rally,House of Anna Hermione Ryan,United States,Jewish Armed Resistance,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Firebomb was thrown through a window of the house,0,0,0,3.0,The Jewish Resistance Assault Team is likely an offshoot of the Jewish Defense League and/or the Jewish Armed Resistance.,Hewitt Project,0,0,0,0,None,0
197203160002,1972-03-16,0,New York City,40.697132,-73.931351,1.0,0,1,0,1,1,0,Hostage Taking (Barricade Incident),Business,Bank/Commerce,Bankers Trust Company branch at 2104 Crotona Parkway Bronx New York,United States,Black Liberation Army,1.0,Firearms,Unknown Gun Type,Guns,0,0,1,3.0,The incident occurred around 9:40 AM.  One of the perpetrators was Black Liberation Army member Twymon Ford Myers who would later be killed in a shoot-out with police.  It is unknown if the money stolen from the robbery was divvied up between the perpetrators or used to fund the causes of the Black Liberation Army.,Hewitt Project,0,0,0,0,None,0
197203290002,1972-03-29,0,Miami,25.699073,-80.266978,1.0,1,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,soviet research ship,Soviet Union,Young Cuba,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,4.0,None,PGIS,0,1,1,1,None,0
197204050001,1972-04-05,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Museum/Cultural Center/Cultural House,Advertisement for Soviet art exhibit at Barnsdall Park in Los Angeles California,Soviet Union,Jewish Defense League (JDL),0.0,Explosives,Unknown Explosive Type,Bomb,0,0,0,3.0,"It was reported that the blast caused less than $1,000 in damages.  The Jewish Defense League had picketed the Soviet art display for several days before the bombing.  Around thirty minutes after the attack, the Associated Press received a call reporting the incident.  The caller shouted ""never again"" before hanging up.  ""Never again"" was a slogan of the JDL.  The JDL detonated a bomb in the Los Angeles area two weeks later (197204180001).",Hewitt Project,0,1,1,1,None,0
197205150003,1972-05-15,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Trucks stationed at the Army Reserve Center in Jamaica Queens,United States,Left-Wing Militants,0.0,Explosives,Pipe Bomb,None,0,0,0,3.0,The bombs detonated shortly before dawn.,Hewitt Project,-9,-9,0,-9,None,0
197205190002,1972-05-19,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Pentagon,United States,"Weather Underground, Weathermen",0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,0,0,0,0,None,0
197205270004,1972-05-27,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,Pupin Physics Hall and the School of International Affairs at Columbia University,United States,Student Radicals,0.0,Explosives,Time Fuse,Time bombs,0,0,1,3.0,"The bomb at the School of International Affairs detonated at 1:45 AM and the bomb at the Pupin Physics Hall detonated at 2:05 AM.  Both buildings were the target of anti-war protests.  An anonymous female called the Columbia security office warning that bombs would detonate at the Physics Hall, School of International Affairs, the administration center, the Low Memorial Library, and the law school.  There were no bombs discovered at the latter three buildings.",Hewitt Project,-9,-9,0,-9,None,0
197206020002,1972-06-02,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,1,0,Hijacking,Airports & Aircraft,Aircraft (not at an airport),Jet,United States,Black Panthers,0.0,Fake Weapons,0,Fake bomb,0,0,0,0.0,None,HSI,0,0,0,0,None,0
197207310001,1972-07-31,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Hijacking,Airports & Aircraft,Aircraft (not at an airport),Airline,United States,Black Panthers,0.0,Unknown,0,None,0,0,0,0.0,None,HSI,0,0,0,0,None,0
197208170002,1972-08-17,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"F. W. Woolworth Company, 144 East 44th Street",United States,Puerto Rican Revolutionary Movement,0.0,Incendiary,Gasoline or Alcohol,Ping-Pong balls filled with flammable liquids that were triggered and timed to ignite by chemical reactions,0,0,2,3.0,"This is part of a multiple attack with 197208170003, 197208180005, 197208180006, and 197208180007.  The firebomb ignited at 10:10 PM.  The Puerto Rican Revolutionary Movement claimed the incident in a phone call to the Associated Press.  In the call, they stated that there were also bombs placed in the United Nations, but this proved to be false.",Hewitt Project,0,1,0,1,"197208170002, 197208170003, 197208180005, 197208180006, 197208180007",5
197208170003,1972-08-17,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"S.H. Kress & Company, 444 Fifth Avenue",United States,Puerto Rican Revolutionary Movement,0.0,Incendiary,Gasoline or Alcohol,Ping-Pong balls filled with flammable liquids that were triggered and timed to ignite by chemical reactions,0,0,2,3.0,"This is part of a multiple attack with 197208170002, 197208180005, 197208180006, and 197208180007.  The first firebomb ignited at 11:32 PM and the second firebomb ignited at 1:50 AM on August 18th.  The Puerto Rican Revolutionary Movement claimed the incident in a phone call to the Associated Press.  In the call, they stated that there were also bombs placed in the United Nations, but this proved to be false.",Hewitt Project,0,1,0,1,"197208170002, 197208170003, 197208180005, 197208180006, 197208180007",5
197208180005,1972-08-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"Lerner Shop, 412 Fifth Avenue",United States,Puerto Rican Revolutionary Movement,0.0,Incendiary,Gasoline or Alcohol,Ping-Pong balls filled with flammable liquids that were triggered and timed to ignite by chemical reactions,0,0,2,3.0,"This is part of a multiple attack with 197208170002, 197208170003, 197208180006, and 197208180007.  The incendiary device caused several hundreds of thousands of damage.  The firebomb ignited at 2:25 AM.  The Puerto Rican Revolutionary Movement claimed the incident in a phone call to the Associated Press.  In the call, they stated that there were also bombs placed in the United Nations, but this proved to be false.",Hewitt Project,0,1,0,1,"197208170002, 197208170003, 197208180005, 197208180006, 197208180007",5
197208180006,1972-08-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"E. J. Korvette branch, 575 Fifth Avenue",United States,Puerto Rican Revolutionary Movement,0.0,Incendiary,Gasoline or Alcohol,Ping-Pong balls filled with flammable liquids that were triggered and timed to ignite by chemical reactions,0,0,2,3.0,"This is part of a multiple attack with 197208170002, 197208170003, 197208180005, and 197208180007.  The firebomb ignited at 5:41 AM.  The Puerto Rican Revolutionary Movement claimed the incident in a phone call to the Associated Press.  In the call, they stated that there were also bombs placed in the United Nations, but this proved to be false.",Hewitt Project,0,1,0,1,"197208170002, 197208170003, 197208180005, 197208180006, 197208180007",5
197208180007,1972-08-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"E. J. Korvette branch, 44th Street",United States,Puerto Rican Revolutionary Movement,0.0,Incendiary,Gasoline or Alcohol,Ping-Pong balls filled with flammable liquids that were triggered and timed to ignite by chemical reactions,0,0,2,3.0,"This is part of a multiple attack with 197208170002, 197208170003, 197208180005, and 197208180006.  The firebomb ignited at 1:00 PM.  The Puerto Rican Revolutionary Movement claimed the incident in a phone call to the Associated Press.  In the call, they stated that there were also bombs placed in the United Nations, but this proved to be false.",Hewitt Project,0,1,0,1,"197208170002, 197208170003, 197208180005, 197208180006, 197208180007",5
